bike_station_location,name,main_category,address,price,rating,review_count,status,distance_away
"45.53409115,-122.6949424",Top Burmese,Burmese,413 NW 21st Ave,$$,4.5,399,Open,918.214282099714
"45.53409115,-122.6949424",Carina Lounge,Mediterranean,410 NW 21st Ave,$$,4.5,207,Open,930.3503875022768
"45.53409115,-122.6949424",Marrakesh Restaurant,Moroccan,1201 NW 21st Ave,$$,4.0,585,Open,298.28213061464805
"45.53409115,-122.6949424",Top Burmese Burma Joy,Burmese,1305 NW 23rd Ave,$$,4.0,82,Open,371.17996838475284
"45.53409115,-122.6949424",Langbaan,Thai,1818 NW 23rd Pl,$$$$,4.5,243,Open,409.8294359736008
"45.53083126,-122.6815957",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,134.60732329902544
"45.53083126,-122.6815957",Can Font,Spanish,1015 NW Northrup St,$$,4.0,254,Open,84.87257191134653
"45.53083126,-122.6815957",Andina,Wine Bars,1314 NW Glisan St,$$$,4.5,3242,Open,552.197787269518
"45.53083126,-122.6815957",Piazza Italia,Italian,1129 NW Johnson St,$$,4.0,1071,Open,250.6172552178699
"45.53083126,-122.6815957",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,629.2586124957555
"45.53083126,-122.6815957",Via Delizia,Italian,1105 NW Marshall St,$$,4.0,345,Open,77.53679547474863
"45.53083126,-122.6815957",Momoyama,Sushi Bars,1022 NW Johnson St,$$$,4.0,128,Open,252.7351822438895
"45.53083126,-122.6815957",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,690.1128398279378
"45.53083126,-122.6815957",The Fields Bar & Grill,American (Traditional),1139 NW 11th Ave,$$,4.0,410,Open,95.32952819488686
"45.53083126,-122.6815957",Jojo,American (Traditional),902 NW 13th Ave,$$,4.0,171,Open,247.44608080093982
"45.53083126,-122.6815957",Carlita's - Portland,Tacos,1101 NW Northrup St,$$,4.0,231,Open,118.13427726992273
"45.53083126,-122.6815957",Screen Door Pearl District,Southern,1131 NW Couch St,$$,4.5,682,Open,786.9346837481232
"45.53083126,-122.6815957",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,1135.0745121758541
"45.53083126,-122.6815957",Bar Rione,Cocktail Bars,804 NW 12th Ave,$$,4.5,46,Open,236.89649616436841
"45.53083126,-122.6815957",Piattino,Italian,1140 NW Everett St,$$,4.0,524,Open,658.6498783475798
"45.53083126,-122.6815957",Jake's Famous Crawfish,Seafood,401 SW 12th Ave,$$$,4.0,1850,Open,937.5612404396264
"45.53083126,-122.6815957",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,1054.0096024097588
"45.53083126,-122.6815957",Gilda's Italian Restaurant,Italian,1601 SW Morrison St,$$,4.5,602,Open,1128.744126546316
"45.53083126,-122.6815957",Allora,Italian,504 NW 9th Ave,$$,4.0,337,Open,456.98461937554316
"45.53083126,-122.6815957",Carina Lounge,Mediterranean,410 NW 21st Ave,$$,4.5,207,Open,1131.1133784396106
"45.53080401,-122.6844227",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,292.54311836950257
"45.53080401,-122.6844227",Andina,Wine Bars,1314 NW Glisan St,$$$,4.5,3242,Open,497.6573321643009
"45.53080401,-122.6844227",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,584.93883424835
"45.53080401,-122.6844227",Jojo,American (Traditional),902 NW 13th Ave,$$,4.0,171,Open,141.9694047670094
"45.53080401,-122.6844227",Piazza Italia,Italian,1129 NW Johnson St,$$,4.0,1071,Open,253.27837636746472
"45.53080401,-122.6844227",Can Font,Spanish,1015 NW Northrup St,$$,4.0,254,Open,238.5802694257115
"45.53080401,-122.6844227",Via Delizia,Italian,1105 NW Marshall St,$$,4.0,345,Open,144.4505423042686
"45.53080401,-122.6844227",The Fields Bar & Grill,American (Traditional),1139 NW 11th Ave,$$,4.0,410,Open,151.35560078858668
"45.53080401,-122.6844227",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,714.8468922184392
"45.53080401,-122.6844227",Carlita's - Portland,Tacos,1101 NW Northrup St,$$,4.0,231,Open,167.90465788942188
"45.53080401,-122.6844227",Bar Rione,Cocktail Bars,804 NW 12th Ave,$$,4.5,46,Open,227.05043491963713
"45.53080401,-122.6844227",The Triple Lindy,American (Traditional),1000 NW 17th Ave,$$,4.5,90,Open,306.0662808338886
"45.53080401,-122.6844227",Screen Door Pearl District,Southern,1131 NW Couch St,$$,4.5,682,Open,790.8271896680931
"45.53080401,-122.6844227",Momoyama,Sushi Bars,1022 NW Johnson St,$$$,4.0,128,Open,331.0451223270973
"45.53080401,-122.6844227",G-Love,American (New),1615 NW 21st Ave,n/a,4.5,309,Open,922.2558346128193
"45.53080401,-122.6844227",Papi Chulo's,Tacos,611 NW 13th Ave,$$,4.0,346,Open,376.4337175528102
"45.53080401,-122.6844227",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,1264.0014666245181
"45.53080401,-122.6844227",The Star,Pizza,1309 NW Hoyt St,$$,4.0,350,Open,374.8044769925375
"45.53080401,-122.6844227",Piattino,Italian,1140 NW Everett St,$$,4.0,524,Open,657.5863727378237
"45.53080401,-122.6844227",Jake's Famous Crawfish,Seafood,401 SW 12th Ave,$$$,4.0,1850,Open,925.6603984277002
"45.53142501,-122.6895659",G-Love,American (New),1615 NW 21st Ave,n/a,4.5,309,Open,543.4667419262088
"45.53142501,-122.6895659",The Triple Lindy,American (Traditional),1000 NW 17th Ave,$$,4.5,90,Open,168.3619371658036
"45.53142501,-122.6895659",Andina,Wine Bars,1314 NW Glisan St,$$$,4.5,3242,Open,686.4456360457422
"45.53142501,-122.6895659",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,764.8605998275837
"45.53142501,-122.6895659",Justa Pasta,Italian,1326 NW 19th Ave,$$,4.0,324,Open,138.3298452213125
"45.53142501,-122.6895659",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,964.4554374613725
"45.53142501,-122.6895659",Twozone Chicken,Korean,1200 NW 18th Ave,n/a,4.0,48,Open,20.95415450695446
"45.53142501,-122.6895659",Screen Door Pearl District,Southern,1131 NW Couch St,$$,4.5,682,Open,1003.1591651666886
"45.53142501,-122.6895659",Carina Lounge,Mediterranean,410 NW 21st Ave,$$,4.5,207,Open,726.5410411952429
"45.53142501,-122.6895659",Top Burmese,Burmese,413 NW 21st Ave,$$,4.5,399,Open,735.7003328630984
"45.53142501,-122.6895659",Bamboo Sushi,Sushi Bars,836 NW 23rd Ave,$$,4.5,830,Open,744.197591040524
"45.53142501,-122.6895659",Please Louise,Pizza,1505 NW 21st Ave,$$,4.5,207,Open,488.2634330727815
"45.53142501,-122.6895659",Serratto,Italian,2112 NW Kearney St,$$$,4.0,717,Open,483.791300752323
"45.53142501,-122.6895659",Piattino,Italian,1140 NW Everett St,$$,4.0,524,Open,883.1405375326109
"45.53142501,-122.6895659",Gastro Mania,Mediterranean,1986 NW Pettygrove St,$$,4.5,330,Open,264.74298938908504
"45.53142501,-122.6895659",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,693.0400460339138
"45.53142501,-122.6895659",Papa Haydn Northwest,American (New),701 NW 23rd Ave,$$,4.0,1315,Open,816.5827835584092
"45.53142501,-122.6895659",Thai Bloom!,Thai,333 NW 23rd Ave,$$,4.5,646,Open,978.3456380796006
"45.53142501,-122.6895659",Jake's Famous Crawfish,Seafood,401 SW 12th Ave,$$$,4.0,1850,Open,1098.9400546437173
"45.53142501,-122.6895659",Piazza Italia,Italian,1129 NW Johnson St,$$,4.0,1071,Open,594.6947509310108
"45.55902314,-122.6355462",DarSalam,Middle Eastern,2921 NE Alberta St,$$,4.5,501,Open,24.305189535584386
"45.55902314,-122.6355462",Urdaneta,Tapas/Small Plates,3033 NE Alberta St,$$$,4.5,342,Open,118.61143479069742
"45.55902314,-122.6355462",Abyssinian Kitchen,Ethiopian,2940 NE Alberta St,$$,4.5,181,Open,44.34955133960517
"45.55902314,-122.6355462",RJ Skillets,Mexican,2529 NE Alberta St,$$,5.0,134,Open,289.2994631208434
"45.55902314,-122.6355462",Dame,Wine Bars,2930 NE Killingsworth St,$$$,4.5,187,Open,392.2687229455409
"45.55902314,-122.6355462",La Bonita,Mexican,2839 NE Alberta St,$$,4.0,451,Open,45.196022027554534
"45.55902314,-122.6355462",Thom Portland,Vietnamese,3039 NE Alberta St,$$,5.0,46,Open,122.47844918499467
"45.55902314,-122.6355462",Wilder,American (Traditional),5501 NE 30th Ave,$$,4.5,202,Open,422.9936231973483
"45.55902314,-122.6355462",La Sirenita,Mexican,2817 NE Alberta St,$,4.0,307,Open,71.14064513188954
"45.55902314,-122.6355462",Bella Pizza,Pizza,2934 NE Alberta St,$$,4.0,239,Open,35.85757630642359
"45.55902314,-122.6355462",Teote Mezcalería,Cocktail Bars,2700 NE Alberta St,$$$,3.5,102,Open,155.67220119515136
"45.55902314,-122.6355462",BAES Fried Chicken,Chicken Shop,3003 NE Alberta St,$$,4.5,41,Open,82.99449113327728
"45.55902314,-122.6355462",Pine State Biscuits,Southern,2204 NE Alberta St,$$,4.5,4088,Open,559.9519293211188
"45.55902314,-122.6355462",Thai Noon Restaurant,Thai,2635 NE Alberta St,$$,4.0,311,Open,213.58363777212716
"45.55902314,-122.6355462",Grind Wit Tryz,Filipino,2017 NE Alberta St,$$,4.5,440,Open,688.9663625966932
"45.55902314,-122.6355462",Mae Ploy Thai Cuisine,Thai,2531 NE Alberta St,$$,4.0,120,Open,284.9906972290418
"45.55902314,-122.6355462",T.C. O'Leary's,Irish Pub,2926 NE Alberta St,$$,4.0,104,Open,26.274521891177578
"45.55902314,-122.6355462",Akasaru Ramen,Ramen,2712 NE Alberta St,$$,3.5,190,Open,153.86555432170985
"45.55902314,-122.6355462",Cha Ba Thai,Thai,3024 NE Alberta St,$$,3.5,165,Open,102.04579370816701
"45.55902314,-122.6355462",The Knock Back,Lounges,2315 NE Alberta St,$$,4.5,194,Open,469.5735150181075
"45.56453067,-122.6305372",McMenamins Kennedy School,Hotels,5736 NE 33rd Ave,$$,4.0,1497,Open,41.52140621000518
"45.56453067,-122.6305372",Wilder,American (Traditional),5501 NE 30th Ave,$$,4.5,202,Open,410.16177096733327
"45.56453067,-122.6305372",Dame,Wine Bars,2930 NE Killingsworth St,$$$,4.5,187,Open,425.73488637505227
"45.56453067,-122.6305372",Urdaneta,Tapas/Small Plates,3033 NE Alberta St,$$$,4.5,342,Open,653.0635133135687
"45.56453067,-122.6305372",DarSalam,Middle Eastern,2921 NE Alberta St,$$,4.5,501,Open,701.7238478958055
"45.56453067,-122.6305372",RJ Skillets,Mexican,2529 NE Alberta St,$$,5.0,134,Open,902.7723639738532
"45.56453067,-122.6305372",Pine State Biscuits,Southern,2204 NE Alberta St,$$,4.5,4088,Open,1131.3410760381523
"45.56453067,-122.6305372",Courtyard Restaurant at Kennedy School,Cocktail Bars,5736 Ne 33rd Ave,$$,3.0,53,Open,32.15206311406263
"45.56453067,-122.6305372",Boiler Room at Kennedy School,Bars,5736 NE 33rd Ave,$$,4.5,22,Open,44.75031723916439
"45.56453067,-122.6305372",Bless Your Heart Burgers,Burgers,5410 NE 33rd Ave,$$,4.0,125,Open,294.59620939463395
"45.56453067,-122.6305372",Aladdin's Cafe Restaurant,Mediterranean,6310 NE 33rd Ave,$$,4.0,358,Open,455.63186347026016
"45.56453067,-122.6305372",The Knock Back,Lounges,2315 NE Alberta St,$$,4.5,194,Open,1041.7242196647835
"45.56453067,-122.6305372",Gabbiano's,Italian,5411 NE 30th Ave,n/a,4.0,114,Open,434.31157497968513
"45.56453067,-122.6305372",Expatriate,Cocktail Bars,5424 NE 30th Ave,$$,4.0,298,Open,414.3574795121521
"45.56453067,-122.6305372",Abyssinian Kitchen,Ethiopian,2940 NE Alberta St,$$,4.5,181,Open,717.8530892476617
"45.56453067,-122.6305372",Concordia Ale House,Pubs,3276 NE Killingsworth St,$$,3.5,165,Open,224.54331074051174
"45.56453067,-122.6305372",NEPO 42,American (New),5403 NE 42nd Ave,$$,4.0,327,Open,801.7407364235827
"45.56453067,-122.6305372",Santo Domingo Taqueria,Mexican,5447 NE 42nd Ave,$,4.0,161,Open,794.9767082409313
"45.56453067,-122.6305372",Great Notion Brewing - Alberta,Breweries,2204 NE Alberta St,$$,4.0,592,Open,1138.0076322350506
"45.56453067,-122.6305372",Cypress Room at the Kennedy School,Bars,5736 NE 33rd Ave,$$,4.0,10,Open,41.640524346581486
"45.55568352,-122.6506644",Cereus PDX,Cocktail Bars,1465 NE Prescott St,$$,4.5,60,Open,19.952186657751028
"45.55568352,-122.6506644",Swiss Hibiscus,Modern European,4950 NE 14th Ave,$$,5.0,571,Open,348.7041858055545
"45.55568352,-122.6506644",Tin Shed Garden Cafe,American (New),1438 NE Alberta St,$$,4.5,1965,Open,367.6990704500621
"45.55568352,-122.6506644",Hat Yai,Thai,1605 NE Killingsworth St,$$,4.5,690,Open,810.7762432482818
"45.55568352,-122.6506644",Gumba,Italian,1733 NE Alberta St,$$,4.5,458,Open,490.9914321397099
"45.55568352,-122.6506644",Grind Wit Tryz,Filipino,2017 NE Alberta St,$$,4.5,440,Open,627.5592581701244
"45.55568352,-122.6506644",Petite Provence,Bakeries,1824 NE Alberta St,$$,4.5,1415,Open,502.0872869668483
"45.55568352,-122.6506644",Pine State Biscuits,Southern,2204 NE Alberta St,$$,4.5,4088,Open,719.127940835446
"45.55568352,-122.6506644",Proud Mary Coffee,Coffee & Tea,2012 NE Alberta St,$$,4.5,790,Open,599.8585092770871
"45.55568352,-122.6506644",RJ Skillets,Mexican,2529 NE Alberta St,$$,5.0,134,Open,969.5212573123965
"45.55568352,-122.6506644",1856,"Beer, Wine & Spirits",1465 NE Prescott St,$$,4.5,32,Open,19.952186657751028
"45.55568352,-122.6506644",Zaap Thai,Thai,3513 NE Martin Luther King Jr Blvd,$$,5.0,248,Open,1181.4641575620738
"45.55568352,-122.6506644",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,492.48397775860064
"45.55568352,-122.6506644",Bamboo Sushi,Sushi Bars,1409 NE Alberta St,$$,4.0,272,Open,398.6083364284339
"45.55568352,-122.6506644",The Knock Back,Lounges,2315 NE Alberta St,$$,4.5,194,Open,810.45868984327
"45.55568352,-122.6506644",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,538.9536433776668
"45.55568352,-122.6506644",Podnah's Pit Barbecue,Barbeque,1625 NE Killingsworth St,$$,4.0,1585,Open,820.3662868739683
"45.55568352,-122.6506644",Momiji Sushi Restaurant,Sushi Bars,1469 NE Prescott St,n/a,4.0,32,Open,38.884136286611174
"45.55568352,-122.6506644",Lucca,Italian,3449 NE 24th Ave,$$,4.0,343,Open,1107.6526854607278
"45.55568352,-122.6506644",Bollywood Theater,Indian,2039 NE Alberta St,$$,4.0,1043,Open,649.6472081164793
"45.54828551,-122.6508106",Ox,Argentine,2225 NE Martin Luther King Jr Blvd,$$$,4.5,1240,Open,1309.570069215511
"45.54828551,-122.6508106",Rose City Book Pub,Bars,1329 NE Fremont St,$$,4.5,82,Open,101.8498539960932
"45.54828551,-122.6508106",Morchella,Modern European,1315 NE Fremont St,n/a,4.0,41,Open,127.60860841242734
"45.54828551,-122.6508106",Mojos Sushi,Sushi Bars,1507 NE Fremont St,$$,4.5,138,Open,51.41811314125502
"45.54828551,-122.6508106",En Vida PDX,Latin American,1303 NE Fremont St,n/a,5.0,20,Open,142.13636131077578
"45.54828551,-122.6508106",The Pocket Pub,Cocktail Bars,2719 NE 7th Ave,$$,4.5,180,Open,905.2298860481109
"45.54828551,-122.6508106",Zaap Thai,Thai,3513 NE Martin Luther King Jr Blvd,$$,5.0,248,Open,861.2560648475587
"45.54828551,-122.6508106",Cereus PDX,Cocktail Bars,1465 NE Prescott St,$$,4.5,60,Open,828.2130319688965
"45.54828551,-122.6508106",Free House,Bars,1325 NE Fremont,$$,4.0,93,Open,112.08686236251327
"45.54828551,-122.6508106",Lucca,Italian,3449 NE 24th Ave,$$,4.0,343,Open,727.2548738290027
"45.54828551,-122.6508106",Cliff’s PDX,Dive Bars,128 NE Russell St,$$,5.0,39,Open,1291.9866127882256
"45.54828551,-122.6508106",Caffe Destino,Coffee & Tea,1339 NE Fremont St,$,4.0,88,Open,90.44447073387066
"45.54828551,-122.6508106",Sengatera Ethiopian Restaurant,Ethiopian,3833 NE Martin Luther King Jr Blvd,$$,4.5,92,Open,902.3913045731152
"45.54828551,-122.6508106",Cedo's Falafel and Gyros,Middle Eastern,3901 NE Martin Luther King Jr Blvd,$,4.5,273,Open,909.6427218158809
"45.54828551,-122.6508106",Yaad Style Jamaican Cuisine,Caribbean,3532 NE Martin Luther King Jr Blvd,$$,4.0,164,Open,817.3438282630979
"45.54828551,-122.6508106",Ja'das Soulful Eatz,Soul Food,7339 NE Mlk Jr Blvd,n/a,5.0,51,Open,1045.290855667317
"45.54828551,-122.6508106",Killer Burger,Burgers,325 NE Russell St,$$,4.5,58,Open,1194.1419703087115
"45.54828551,-122.6508106",Starbucks,Coffee & Tea,3507 NE 15th Ave,$,3.5,22,Open,26.560949548873147
"45.54828551,-122.6508106",Guilder,Coffee Roasteries,2393 NE Fremont St,$,4.5,110,Open,731.8296640537297
"45.54828551,-122.6508106",Queen of Sheba,Vegetarian,2413 NE Martin Luther King Jr Blvd,$$,4.0,235,Open,1237.82720523188
"45.56251948,-122.6770306",Pollo Bravo,Tapas/Small Plates,1225 N Killingsworth St,$$,4.5,191,Open,219.92195672538426
"45.56251948,-122.6770306",Bad Habit Room,Breakfast & Brunch,5433 N Michigan Ave,$$,4.0,187,Open,23.097641063561813
"45.56251948,-122.6770306",Silsila The Flaming Tandoor,Indian,819 N Killingsworth St,$$,4.5,151,Open,121.95158611761269
"45.56251948,-122.6770306",Tulip Shop Tavern,American (Traditional),825 N Killingsworth St,$$,4.0,108,Open,115.97153425448549
"45.56251948,-122.6770306",Sweedeedee,Breakfast & Brunch,5202 N Albina Ave,$$,4.0,558,Open,279.6873838698956
"45.56251948,-122.6770306",Matt's BBQ,Food Trucks,4233 N Mississippi Ave,$$,4.5,618,Open,910.231137112972
"45.56251948,-122.6770306",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,761.1865611882453
"45.56251948,-122.6770306",Victoria,Cocktail Bars,4835 N Albina Ave,$$,4.0,252,Open,517.4816084977659
"45.56251948,-122.6770306",Haymaker,Bars,1233 N Killingsworth St,$$,4.5,87,Open,234.27108615118112
"45.56251948,-122.6770306",Saraveza,"Beer, Wine & Spirits",1004 N Killingsworth St,$$,4.0,302,Open,13.820537766423692
"45.56251948,-122.6770306",Los Gorditos Norte,Mexican,902 N Killingsworth St,$,3.5,93,Open,67.29482915325715
"45.56251948,-122.6770306",The Rambler,Bars,4205 N Mississippi Ave,$$,4.0,238,Open,945.2770845146109
"45.56251948,-122.6770306",Atlas Pizza,Pizza,710 N Killingsworth,$$,3.5,86,Open,208.4463643041006
"45.56251948,-122.6770306",Prost,Pubs,4237 N Mississippi Ave,$$,4.0,516,Open,894.4613235160775
"45.56251948,-122.6770306",The Old Gold,Bars,2105 N Killingsworth St,$$,4.0,201,Open,940.9548818311584
"45.56251948,-122.6770306",Enat Kitchen,Ethiopian,300 N Killingsworth St,$$,4.5,201,Open,564.9567767451588
"45.56251948,-122.6770306",Shine Distillery & Grill,American (Traditional),4232 N Williams Ave,$$,4.5,137,Open,1225.8615175812592
"45.56251948,-122.6770306",SPITZ,Mediterranean,2103 N Killingsworth St,$$,4.0,209,Open,943.5797058230529
"45.56251948,-122.6770306",red e café - coffee roasters,Coffee & Tea,1006 N Killingsworth Ave,$,4.0,141,Open,9.174037029253267
"45.56251948,-122.6770306",Jamaican Homestyle Cuisine,Caribbean,441 North Killingsworth St,$$,4.0,142,Open,463.7414097042577
"45.55522233,-122.6818612",Pinky's Pizza,Pizza,3990 N Interstate Ave,$$,4.5,279,Open,372.1917392465401
"45.55522233,-122.6818612",Fire on the Mountain,Barbeque,4225 N Interstate Ave,$$,3.5,504,Open,123.1273256023173
"45.55522233,-122.6818612",Interurban,Bars,4057 N Mississippi Ave,$$,4.0,556,Open,539.318596682409
"45.55522233,-122.6818612",Matt's BBQ,Food Trucks,4233 N Mississippi Ave,$$,4.5,618,Open,478.82137480035914
"45.55522233,-122.6818612",Happy House,Chinese,4234 N Interstate Ave,$,3.5,153,Open,86.15412663181631
"45.55522233,-122.6818612",The Rambler,Bars,4205 N Mississippi Ave,$$,4.0,238,Open,491.10447899904386
"45.55522233,-122.6818612",Lovely's Fifty Fifty,Pizza,4039 Mississippi Ave N,$$,4.5,473,Open,551.0831990070287
"45.55522233,-122.6818612",Pollo Bravo,Tapas/Small Plates,1225 N Killingsworth St,$$,4.5,191,Open,855.0545184267778
"45.55522233,-122.6818612",Tartuca,Italian,3951 N Mississippi Ave,$$$,4.5,71,Open,621.3768365456843
"45.55522233,-122.6818612",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,901.2369983283596
"45.55522233,-122.6818612",Stormbreaker Brewing,Breweries,832 N Beech St,$$,4.0,421,Open,829.1103859682511
"45.55522233,-122.6818612",Prost,Pubs,4237 N Mississippi Ave,$$,4.0,516,Open,483.0136270099464
"45.55522233,-122.6818612",Miss Delta,Southern,3950 N Mississippi Ave,$$,3.5,976,Open,640.0047590192873
"45.55522233,-122.6818612",Victoria,Cocktail Bars,4835 N Albina Ave,$$,4.0,252,Open,601.6509230539323
"45.55522233,-122.6818612",Samurai Blue,Sushi Bars,3807 N Mississippi Ave,$$,4.0,376,Open,722.4961081696033
"45.55522233,-122.6818612",Mississippi's Delta BBQ,Barbeque,4057 N Interstate Ave,$,5.0,84,Open,254.2624513180122
"45.55522233,-122.6818612",Mee Sen Thai Eatery,Thai,3924 N Mississippi Ave,$$,4.0,518,Open,674.3561275933966
"45.55522233,-122.6818612",DesiPDX,Indian,4233 N Mississippi Ave,$$,4.5,120,Open,480.7013332570278
"45.55522233,-122.6818612",Por Qué No? Taqueria,Mexican,3524 N Mississippi Ave,$$,4.0,1338,Open,936.4173962343737
"45.55522233,-122.6818612",The 1905,Cocktail Bars,830 North Shaver St,$$,4.0,215,Open,627.7019309626157
"45.52649493,-122.6416328",Screen Door Eastside,Southern,2337 E Burnside St,$$,4.5,8387,Open,379.09537289002844
"45.52649493,-122.6416328",Han Oak,Korean,511 NE 24th Ave,$$$$,4.0,330,Open,34.90872482129599
"45.52649493,-122.6416328",Friendship Kitchen,Vietnamese,2333 NE Glisan St,$$,4.5,175,Open,24.125028551401943
"45.52649493,-122.6416328",Stammtisch,German,401 NE 28th Ave,$$,4.5,517,Open,337.8153785864992
"45.52649493,-122.6416328",Pambiche,Cuban,2811 NE Glisan St,$$,4.0,1635,Open,367.04680885928633
"45.52649493,-122.6416328",Basilisk,American (New),820 NE 27th Ave,$$,4.5,574,Open,387.3941283530353
